"","Temperature","Density","fit","se.fit"
"311",28.8471177944862,-8,0,0.098245876472677
"312",28.9724310776942,-8,0,0.0986174933629926
"313",29.0977443609023,-8,0,0.099017717574098
"314",29.2230576441103,-8,0,0.0994439058227633
"315",29.3483709273183,-8,0,0.0998918253279716
"316",29.4736842105263,-8,0,0.100355776813423
"317",29.5989974937343,-8,0,0.100828783150406
"318",29.7243107769424,-8,0,0.101302838706115
"319",29.8496240601504,-8,0,0.101770305255871
"320",29.9749373433584,-8,0,0.102227068527512
"321",30.1002506265664,-8,0,0.102670599987565
"322",30.2255639097744,-8,0,0.103099287957619
"323",30.3508771929825,-8,0,0.103512352808379
"324",30.4761904761905,-8,0,0.103909767462813
"325",30.6015037593985,-8,0,0.104292183036563
"326",30.7268170426065,-8,0,0.104660859261165
"327",30.8521303258145,-8,0,0.105017599222084
"328",30.9774436090226,-8,0,0.105364687883297
"329",31.1027568922306,-8,0,0.105704833850607
"330",31.2280701754386,-8,0,0.106041113837467
"331",31.3533834586466,-8,0,0.106376919332674
"332",31.4786967418546,-8,0,0.106715905023434
"333",31.6040100250627,-8,0,0.107061938595959
"334",31.7293233082707,-8,0,0.10741905161569
"335",31.8546365914787,-8,0,0.107791391277509
"336",31.9799498746867,-8,0,0.108183172910372
"337",32.1052631578947,-8,0,0.108598633217713
"338",32.2305764411028,-8,0,0.109041984331729
"339",32.3558897243108,-8,0,0.109517368852804
"340",32.4812030075188,-8,0,0.110028816131287
"341",32.6065162907268,-8,0,0.110580200123687
"342",32.7318295739348,-8,0,0.111175199215359
"343",32.8571428571429,-8,0,0.111817258443537
"344",32.9824561403509,-8,0,0.112509554575218
"345",33.1077694235589,-8,0,0.11325496449214
"346",33.2330827067669,-8,0,0.114056037309155
"347",33.3583959899749,-8,0,0.114914970603407
"348",33.483709273183,-8,0,0.115833591061918
"349",33.609022556391,-8,0,0.116813339767969
"350",33.734335839599,-8,0,0.117855262246578
"351",33.859649122807,-8,0,0.118960003281853
"352",33.984962406015,-8,0,0.120127806409874
"353",34.1102756892231,-8,0,0.121358517885772
"354",34.2355889724311,-8,0,0.122651594828125
"355",34.3609022556391,-8,0,0.124006117162175
"356",34.4862155388471,-8,0,0.125420802918862
"357",34.6115288220551,-8,0,0.126894026401376
"358",34.7368421052632,-8,0,0.128423838705409
"359",34.8621553884712,-8,0,0.130007990073045
"360",34.9874686716792,-8,0,0.131643953571562
"361",35.1127819548872,-8,0,0.133329087189127
"362",35.2380952380952,-8,0,0.135061337553615
"363",35.3634085213033,-8,0,0.136838915146198
"364",35.4887218045113,-8,0,0.138660076736371
"365",35.6140350877193,-8,0,0.140523127805407
"366",35.7393483709273,-8,0,0.142426424519555
"367",35.8646616541353,-8,0,0.144368375138619
"368",35.9899749373434,-8,0,0.146347440922063
"369",36.1152882205514,-8,0,0.148362136592323
"370",36.2406015037594,-8,0,0.15041103041191
"371",36.3659147869674,-8,0,0.152492743927168
"372",36.4912280701754,-8,0,0.154605951427597
"373",36.6165413533835,-8,0,0.156749379165465
"374",36.7418546365915,-8,0,0.158921804376291
"375",36.8671679197995,-8,0,0.161122054136622
"376",36.9924812030075,-8,0,0.163349004091619
"377",37.1177944862155,-8,0,0.165601577081181
"378",37.2431077694236,-8,0,0.167878741689815
"379",37.3684210526316,-8,0,0.170179510742239
"380",37.4937343358396,-8,0,0.172502939763679
"381",37.6190476190476,-8,0,0.174848125421137
"382",37.7443609022556,-8,0,0.177214203959477
"383",37.8696741854637,-8,0,0.179600349643946
"384",37.9949874686717,-8,0,0.18200577321886
"385",38.1203007518797,-8,0,0.184429720390434
"386",38.2456140350877,-8,0,0.18687147034024
"387",38.3709273182957,-8,0,0.189330334274474
"388",38.4962406015038,-8,0,0.191805654013055
"389",38.6215538847118,-8,0,0.194296800621622
"390",38.7468671679198,-8,0,0.196803173088627
"391",38.8721804511278,-8,0,0.199324197049021
"392",38.9974937343358,-8,0,0.201859323555422
"393",39.1228070175439,-8,0,0.204408027897144
"394",39.2481203007519,-8,0,0.206969808467027
"395",39.3734335839599,-8,0,0.209544185675687
"396",39.4987468671679,-8,0,0.212130700912496
"397",39.6240601503759,-8,0,0.214728915552373
"398",39.749373433584,-8,0,0.217338410007298
"399",39.874686716792,-8,0,0.219958782821313
"400",40,-8,0,0.222589649807663
"401",-10,-7.97744360902256,0,0.324927002444138
"402",-9.87468671679198,-7.97744360902256,0,0.323005252497398
"403",-9.74937343358396,-7.97744360902256,0,0.321084762794169
"404",-9.62406015037594,-7.97744360902256,0,0.319165556083943
"405",-9.49874686716792,-7.97744360902256,0,0.317247655651326
"406",-9.3734335839599,-7.97744360902256,0,0.315331085331367
